group,group_size,trial,repetition,tangram,message,n_words,n_correct,n_matchers
group092,6,8,1,E,head are two opposite triangles with a square bellow,9,5.0,5
group092,6,8,1,E,person looks to be sitting down,6,5.0,5
group092,6,8,1,E,pointed to the right,4,5.0,5
group092,6,8,1,E,asiting and knees bent slightly,5,5.0,5
group092,6,8,1,E,yes bigger on right,4,5.0,5
group092,6,8,1,E,more pointed,2,5.0,5
group092,6,9,1,G,"messy, has 2 heads, the left a square and the right a triangle",13,4.0,5
group092,6,9,1,G,facing left,2,4.0,5
group092,6,9,1,G,sitting down like the last one kinda,7,4.0,5
group092,6,9,1,G,"yes one arm, a triangle facing right",7,4.0,5
group092,6,10,1,A,hopping on one foot,4,5.0,5
group092,6,10,1,A,left leg raised,3,5.0,5
group092,6,10,1,A,2 heads,2,5.0,5
group092,6,10,1,A,upright,1,5.0,5
group092,6,10,1,A,yes triangle pointed nose,4,5.0,5
group092,6,10,1,A,right head is a diamond left is pointed down triangle,10,5.0,5
group092,6,11,1,I,looks like an ice skater with  leg raised,8,5.0,5
group092,6,11,1,I,yes body has two triangle facing left,7,5.0,5
group092,6,12,2,F,Sitting down with the legs facing left and no arms.,10,4.0,5
group092,6,12,2,F,Yes feet out and right bottom corner missing.,8,4.0,5
group092,6,12,2,F,With bent knees.,3,4.0,5
group092,6,13,2,E,Two triangles on top.  Legs facing to the right sitting down.,11,5.0,5
group092,6,13,2,E,Knee is slightly up one right triangle is bigger than the left.,12,5.0,5
group092,6,13,2,E,Diamond under the two triangles.,5,5.0,5
group092,6,14,2,H,Looks like half of a banana.  No arms diamond head.,10,4.0,5
group092,6,14,2,H,Banana figure bends left at the bottom,7,4.0,5
group092,6,14,2,H,No triangle at the bottom,5,4.0,5
group092,6,14,2,H,No feet or arms are showing.,6,4.0,5
group092,6,14,2,H,left,1,4.0,5
group092,6,15,2,A,Standing on one foot and feet are facing left,9,5.0,5
group092,6,15,2,A,Head is back,3,5.0,5
group092,6,15,2,A,Diamond head falling back,4,5.0,5
group092,6,15,2,A,Yes triangle nose facing down.,5,5.0,5
group092,6,16,2,G,Sitting down facing left.  Diamond head moving to the left.,10,4.0,5
group092,6,16,2,G,Both triangle arms facing behind and one looks to be bracing themselves.,12,4.0,5
group092,6,16,2,G,Yes looks messy,3,4.0,5
group092,6,16,2,G,Triangle for bottom arm on the right,7,4.0,5
group092,6,17,2,L,"Standing but kneeling, facing right, arm out to right",9,4.0,5
group092,6,17,2,L,Looks like they are carrying a tray.,7,4.0,5
group092,6,17,2,L,Flat back on the left,5,4.0,5
group092,6,17,2,L,Diamond head knees half bent.,5,4.0,5
group092,6,18,2,C,"Leaning left, facing forward, two triangles for arms up in the air, no legs",14,4.0,5
group092,6,18,2,C,"Yes, looks like a ghost.",5,4.0,5
group092,6,19,2,J,"Diamond head, flat back, feet facing to the right, arm facing right.",12,4.0,5
group092,6,19,2,J,Standing.,1,4.0,5
group092,6,19,2,J,Very square shape but cut outs on the right side where feet and arm would be,16,4.0,5
group092,6,20,2,B,"Diamond head, kneeling to the right, two large triangles for arms one leg behind them pointing left.",17,5.0,5
group092,6,20,2,B,Head looks bowed a bit.,5,5.0,5
group092,6,20,2,B,yes left side triangle merged with body,7,5.0,5
group092,6,21,2,D,standing facing left with arms out like they are carrying a tray.,12,5.0,5
group092,6,21,2,D,flat back on the right,5,5.0,5
group092,6,21,2,D,Foot sticking out left wearing a gown,7,5.0,5
group092,6,22,2,I,Looks like an ice skater on one leg,8,5.0,5
group092,6,22,2,I,Two triangle arms out in front facing to the left,10,5.0,5
group092,6,22,2,I,Yes skating to the left,5,5.0,5
group092,6,23,2,K,Kneeling down on knees facing right with a tray out in front,12,5.0,5
group092,6,23,2,K,"Yes, triangle out back to the left.",7,5.0,5
group092,6,23,2,K,Yes legs pointing back and upward to the left.,9,5.0,5
group092,6,23,2,K,"Yes, diamond head and another bellow.",6,5.0,5
group092,6,24,3,K,"Two diamonds on top of each other, tray held out to the right and feet up behind, diamond feet pointing upwards",21,5.0,5
group092,6,24,3,K,yes kneeling,2,5.0,5
group092,6,24,3,K,yes legs on the left,5,5.0,5
group092,6,24,3,K,full down on knees,4,5.0,5
group092,6,25,3,G,"diamond head tilted back on the left, arms up to the right and both together, one foot up and facing right",21,3.0,5
group092,6,25,3,G,kind of kneeling position,4,3.0,5
group092,6,25,3,G,tiny triangle facing left under the head,7,3.0,5
group092,6,25,3,G,"right arm up in front of head with two points, one point facing right and the other facing down",19,3.0,5
group092,6,25,3,G,yes one leg in front and one behind,8,3.0,5
group092,6,26,3,J,"flat back on the left, diamond head, triangle arm on the right",12,5.0,5
group092,6,26,3,J,the square one with the bite missing on the right,10,5.0,5
group092,6,27,3,L,"half kneel, squat, diamond head straight on top and arms left like holding a tray",15,4.0,5
group092,6,27,3,L,flat back on left,4,4.0,5
group092,6,27,3,L,bottom of feet go back slightly further than the back on the left,13,4.0,5
group092,6,28,3,E,"the one with two triangles on top like bunny ears, diamond below the triangles and two triangles in the base, like mountains",22,5.0,5
group092,6,28,3,E,"yes facing right, flat back on the left and flat base",11,5.0,5
group092,6,29,3,H,"the banana one, diamond head on top and base curved to the right",13,4.0,5
group092,6,30,3,B,"kneeling fully down on knees, diamond on top, arms out one either side",13,5.0,5
group092,6,30,3,B,"left arms points left, right arm has point where it joins the body and other points are facing right and down",21,5.0,5
group092,6,30,3,B,yes triangle arms,3,5.0,5
group092,6,30,3,B,right one is only joined on by one point,9,5.0,5
group092,6,31,3,D,"standing, flat back on the right, diamond head on top and tray held to the left with hanging square sleeve under the tray",23,5.0,5
group092,6,32,3,C,"ghost pose, arms up with one on each side, head closer to the left arm, body leaning towards the left",20,5.0,5
group092,6,33,3,A,"diamond head rolling backwards, flat back on the right, stood on one leg with the other one up and pointing right",21,5.0,5
group092,6,33,3,A,second head on the right side with nose facing down,10,5.0,5
group092,6,34,3,F,"sat down, facing right, head tilted forwards and no arms, knees up.",12,5.0,5
group092,6,34,3,F,toes pointing left,3,5.0,5
group092,6,34,3,F,pointy feet and knees,4,5.0,5
group092,6,35,3,I,"ice skater, stood on one leg, other up to the right, two triangles pointing to the left",17,4.0,5
group092,6,36,4,A,"standing on one leg, facing left. pointy nose",8,5.0,5
group092,6,36,4,A,diamond hanging on back,4,5.0,5
group092,6,37,4,G,messy one. arms facing right up and down,8,5.0,5
group092,6,38,4,L,half kneel facing right. holding a tray to the right,10,5.0,5
group092,6,39,4,C,the ghost. leaning left arms upward,6,5.0,5
group092,6,40,4,D,standing holding a tray to the left. wearing a robe. flat right side,13,5.0,5
group092,6,41,4,I,the ice skater,3,5.0,5
group092,6,42,4,J,the square shape with a bite on the right side. triangle arm facing right,14,5.0,5
group092,6,43,4,B,triangle arms. one attached to body,6,5.0,5
group092,6,43,4,B,full kneel with triangle leg pointing left,7,5.0,5
group092,6,43,4,B,no tray,2,5.0,5
group092,6,43,4,B,kneeling facing right,3,5.0,5
group092,6,44,4,F,sitting facing left with knees bent. no arms,8,5.0,5
group092,6,44,4,F,pointy knees and feet,4,5.0,5
group092,6,44,4,F,the sad man,3,5.0,5
group092,6,45,4,K,full kneel facing right with legs bent back and upward. holding tray to the right,15,5.0,5
group092,6,45,4,K,yes full kneel,3,5.0,5
group092,6,46,4,E,the bunny. sitting facing right,5,4.0,5
group092,6,47,4,H,the banana. no arms or legs,6,5.0,5
group092,6,48,5,K,A nun praying on knees facing right,7,5.0,5
group092,6,48,5,K,Could be tray or prayer hands.,6,5.0,5
group092,6,49,5,C,ghost swaying to left,4,4.0,5
group092,6,50,5,B,Kneeling two triangle arms feet to left,7,5.0,5
group092,6,51,5,I,Ice skater going left on one leg.,7,5.0,5
group092,6,52,5,G,The messy one square and triangle on top.,8,5.0,5
group092,6,53,5,F,Sad man knees up to left.,6,4.0,5
group092,6,54,5,D,Standing in a gown with tray on left.,8,5.0,5
group092,6,55,5,A,Standing on one foot diamond hanging on back.,8,3.0,5
group092,6,56,5,J,"Square one with bite out right, small arm right.",9,4.0,5
group092,6,57,5,H,"Banana bending right at bottom  , diamond head.",8,5.0,5
group092,6,58,5,E,Bunny with legs to the right.,6,4.0,5
group092,6,60,6,J,bite out,2,5.0,5
group092,6,60,6,J,straight side on left,4,5.0,5
group092,6,61,6,A,facing left,2,3.0,5
group092,6,61,6,A,"pointy nose,on  one leg",4,3.0,5
group092,6,62,6,G,messy one,2,5.0,5
group092,6,62,6,G,triangle s out to right,5,5.0,5
group092,6,63,6,D,gown,1,4.0,5
group092,6,63,6,D,facing left standing holding tray,5,4.0,5
group092,6,63,6,D,upright,1,4.0,5
group092,6,64,6,E,bunny ears,2,4.0,5
group092,6,64,6,E,facing right sitting,3,4.0,5
group092,6,65,6,K,facing right,2,5.0,5
group092,6,65,6,K,full kneeling holding tray,4,5.0,5
group092,6,65,6,K,upright head,2,5.0,5
group092,6,66,6,C,ghost,1,5.0,5
group092,6,66,6,C,both arms up high left right,6,5.0,5
group092,6,66,6,C,leaning to left,3,5.0,5
group092,6,67,6,L,half kneel facing right with tray,6,4.0,5
group092,6,67,6,L,uptight diamond head,3,4.0,5
group092,6,68,6,H,banana,1,5.0,5
group092,6,68,6,H,lower torso bends to right,5,5.0,5
group092,6,69,6,F,sad man,2,4.0,5
group092,6,69,6,F,facing left sitting,3,4.0,5
group092,6,70,6,I,ice skater,2,3.0,5
group092,6,70,6,I,facing left,2,3.0,5
group092,6,71,6,B,full kneeling facing right,4,4.0,5
group092,6,71,6,B,triangular arms,2,4.0,5
group092,6,71,6,B,arms out left and right,5,4.0,5
group093,6,0,1,J,looks like a water fountain,5,4.0,5
group093,6,0,1,J,top point going right,4,4.0,5
group093,6,0,1,J,in the middle,3,4.0,5
group093,6,1,1,C,looks like someone is about to do a snow angel,10,4.0,5
group093,6,1,1,C,laying flat,2,4.0,5
group093,6,1,1,C,at an angle,3,4.0,5
group093,6,1,1,C,i suppose you could say they are in the air,10,4.0,5
group093,6,2,1,E,box with wings falling down a mountain,7,5.0,5
group093,6,3,1,B,kneeling down with arms out facing right,7,4.0,5
group093,6,3,1,B,they are looking down,4,4.0,5
group093,6,3,1,B,legs are flat,3,4.0,5
group093,6,3,1,B,like he's kneeling,3,4.0,5
group093,6,4,1,G,head facing left,3,3.0,5
group093,6,4,1,G,arm is raised on the right (triangle),7,3.0,5
group093,6,4,1,G,triangle on right leg,4,3.0,5
group093,6,4,1,G,on the ground,3,3.0,5
group093,6,4,1,G,they r looking straight ahead,5,3.0,5
group093,6,5,1,L,is about to pray,4,3.0,5
group093,6,5,1,L,has a book,3,3.0,5
group093,6,5,1,L,not fully no,3,3.0,5
group093,6,5,1,L,slanted,1,3.0,5
group093,6,5,1,L,back is straight,3,3.0,5
group093,6,5,1,L,straight*,1,3.0,5
group093,6,5,1,L,bent knees,2,3.0,5
group093,6,6,1,H,someone sitting on knees,4,4.0,5
group093,6,6,1,H,back straight,2,4.0,5
group093,6,6,1,H,not many angles on it,5,4.0,5
group093,6,6,1,H,no arms,2,4.0,5
group093,6,6,1,H,yes almost like a chair,5,4.0,5
group093,6,6,1,H,hard to tell what way they are facing,8,4.0,5
group093,6,6,1,H,straight,1,4.0,5
group093,6,6,1,H,"good eye, yes",3,4.0,5
group093,6,7,1,F,someone who is depressed lol,5,4.0,5
group093,6,7,1,F,on their butt with knees up,6,4.0,5
group094,6,0,1,A,Someone with their head backwards.,5,4.0,5
group094,6,0,1,A,"Something like a leg, a little raised, and a square on the same side.",14,4.0,5
group094,6,1,1,L,Slightly bent person holding something.,5,4.0,5
group094,6,1,1,L,His knees and arms point to the right.,8,4.0,5
group094,6,2,1,H,"Person sitting with legs backwards, so they go unnoticed.",9,3.0,5
group094,6,2,1,H,The legs are as a point to the right.,9,3.0,5
group094,6,2,1,H,"No, the head is at the top.",7,3.0,5
group094,6,2,1,H,as if she were sitting on her own legs.,9,3.0,5
group094,6,3,1,B,"She has a triangle on her back, and she is kind of sitting, she has breasts, her head is pointing to the left.",23,1.0,5
group094,6,3,1,B,If they point to the left.,6,1.0,5
group094,6,4,1,I,"He has one leg raised backwards, is leaning on one leg, and his arms are pointing to the left.",19,5.0,5
group094,6,5,1,G,It's like a person dancing.,5,3.0,5
group094,6,5,1,G,His legs and head are backwards,6,3.0,5
group094,6,5,1,G,"One of the legs and one arm is formed separately to the right, like two triangles.",16,3.0,5
group094,6,5,1,G,Does not look like a goalkeeper,6,3.0,5
group094,6,6,1,K,"It looks like a person praying, as if kneeling down.",10,5.0,5
group094,6,6,1,K,"His arms appear to be together to the right, and his legs to the left.",15,5.0,5
group094,6,6,1,K,Yes on your knees.,4,5.0,5
group094,6,7,1,C,It looks like a goalkeeper diving for a ball.,9,5.0,5
group094,6,8,1,F,"It is like a person sitting with his legs forward, both his head and legs pointing to the left.",19,5.0,5
group094,6,8,1,F,Yes by looking at the knees.,6,5.0,5
group094,6,9,1,J,It looks like a person with no legs.,8,5.0,5
group094,6,9,1,J,is the rarest figure has two points pointing to the right.,11,5.0,5
group094,6,9,1,J,It looks just like a penguin.,6,5.0,5
group094,6,10,1,E,"Sitting and has like two rabbit ears on his head, legs pointing to the right.",15,4.0,5
group094,6,11,1,D,He is a stand-up person.,5,1.0,5
group094,6,11,1,D,Holding something to the left.,5,1.0,5
group094,6,12,2,E,looks like a woman singing opera,6,0.0,5
group094,6,12,2,E,facing left,2,0.0,5
group094,6,12,2,E,wearing a dress with a train,6,0.0,5
group094,6,12,2,E,"no legs visible, base of pic is flat",8,0.0,5
group094,6,12,2,E,not kneeling,2,0.0,5
group094,6,12,2,E,square on the back,4,0.0,5
group094,6,13,2,H,person with no legs,4,4.0,5
group094,6,13,2,H,facing backwards,2,4.0,5
group094,6,13,2,H,sitting on legs so they're not visible,7,4.0,5
group094,6,13,2,H,no arms,2,4.0,5
group094,6,13,2,H,just a head and body,5,4.0,5
group094,6,13,2,H,right,1,4.0,5
group094,6,13,2,H,2,1,4.0,5
group094,6,14,2,J,square body,2,5.0,5
group094,6,14,2,J,facing right,2,5.0,5
group094,6,14,2,J,arms out to the right,5,5.0,5
group094,6,15,2,C,goalkeeper,1,4.0,5
group094,6,15,2,C,no legs,2,4.0,5
group094,6,15,2,C,diving to the left,4,4.0,5
group094,6,16,2,G,person on one knee,4,3.0,5
group094,6,16,2,G,facing right,2,3.0,5
group094,6,16,2,G,arms up almost like proposing marriage,6,3.0,5
group094,6,16,2,G,no not knees one,4,3.0,5
group094,6,16,2,G,one leg is a small triangle,6,3.0,5
group094,6,16,2,G,on the right,3,3.0,5
group094,6,17,2,D,"person facing left, flat back on right",7,5.0,5
group094,6,17,2,D,holding out square box,4,5.0,5
group094,6,18,2,F,"person sitting, facing left",4,5.0,5
group094,6,18,2,F,looking at knees,3,5.0,5
group094,6,19,2,I,"person kicking to the right, arms on left side",9,5.0,5
group094,6,19,2,I,like karate,2,5.0,5
group094,6,20,2,K,"person praying, facing right",4,4.0,5
group094,6,20,2,K,on knees,2,4.0,5
group094,6,20,2,K,tiny triangle on her back,5,4.0,5
group094,6,20,2,K,base of image is flat,5,4.0,5
group094,6,21,2,A,person sleepwalking to the left,5,4.0,5
group094,6,21,2,A,arms are raised,3,4.0,5
group094,6,21,2,A,one leg up,3,4.0,5
group094,6,22,2,L,"knees slightly bent, facing right",5,5.0,5
group094,6,22,2,L,arm out to right,4,5.0,5
group094,6,22,2,L,arms and knees facing same direction,6,5.0,5
group094,6,23,2,B,"girl looks like she's praying, facing left. A triangle is her ponytail",12,4.0,5
group094,6,23,2,B,arms and legs out to left side,7,4.0,5
group094,6,23,2,B,base of pic is almost flat,6,4.0,5
group094,6,24,3,C,goalkeeper,1,3.0,5
group094,6,25,3,K,facing right arms right legs left,6,4.0,5
group094,6,25,3,K,small triangle on back,4,4.0,5
group094,6,25,3,K,kneeling,1,4.0,5
group094,6,26,3,D,facing left holding a box,5,5.0,5
group094,6,26,3,D,feet small facing left,4,5.0,5
group094,6,27,3,L,slightly kneeling facing right holding hands out,7,4.0,5
group094,6,28,3,G,proposing marriage,2,4.0,5
group094,6,28,3,G,facing right,2,4.0,5
group094,6,28,3,G,on one knee,3,4.0,5
group094,6,28,3,G,small triangle leg,3,4.0,5
group094,6,28,3,G,large thick leg facing left,5,4.0,5
group094,6,28,3,G,head facing right,3,4.0,5
group094,6,29,3,B,facing right with triangle ponytail,5,4.0,5
group094,6,29,3,B,left sorry,2,4.0,5
group094,6,29,3,B,arms out left like praying,5,4.0,5
group094,6,30,3,I,karate as we called it before,6,4.0,5
group094,6,30,3,I,arms out left,3,4.0,5
group094,6,31,3,A,sleep walker as we called it before,7,5.0,5
group094,6,31,3,A,one leg up to the left,6,5.0,5
group094,6,32,3,J,penguin,1,3.0,5
group094,6,32,3,J,straight back on the left,5,3.0,5
group094,6,33,3,E,bunny ears,2,4.0,5
group094,6,34,3,F,sitting facing left,3,5.0,5
group094,6,34,3,F,no arms,2,5.0,5
group094,6,34,3,F,knees bent,2,5.0,5
group094,6,35,3,H,no arms no legs,4,3.0,5
group094,6,35,3,H,like bent candle,3,3.0,5
group094,6,35,3,H,bend on the right,4,3.0,5
group094,6,35,3,H,bottom,1,3.0,5
group094,6,36,4,D,Carrying a box to the left,6,5.0,5
group094,6,37,4,A,"Pretty much sleepwalking to the left, leg raised up with a square on a back on his right",18,4.0,5
group094,6,38,4,I,"Karate or standing on one leg, other one is raised to the right, hands going left",16,4.0,5
group094,6,39,4,J,Penguin,1,4.0,5
group094,6,40,4,E,Bunny ears,2,3.0,5
group094,6,41,4,K,"On knees, hands to the right, straight posture",8,3.0,5
group094,6,42,4,G,"Weirdest figure, triangle ponytail",4,0.0,5
group094,6,43,4,B,"On legs, hands both sides, head more on the right",10,4.0,5
group094,6,43,4,B,Like trying to fly or something but on knees. Hard for me to tell,14,4.0,5
group094,6,44,4,C,Goalkeeper,1,5.0,5
group094,6,44,4,C,"Hands up, trying to save the ball",7,5.0,5
group094,6,44,4,C,Diving in air,3,5.0,5
group094,6,45,4,L,"Slightly bent legs, heading right",5,5.0,5
group094,6,45,4,L,Flat image,2,5.0,5
group094,6,46,4,H,"Sitting like a monk, can't really see hands, heading right",10,4.0,5
group094,6,46,4,H,"Seem crossed, maybe can see knees, but it's safe to say no hands or legs",15,4.0,5
group094,6,47,4,F,"Sitting to left with legs slightly up, head looking at the legs",12,5.0,5
group094,6,48,5,F,"same again, sitting facing left, knees bent, looking at legs",10,5.0,5
group094,6,49,5,B,the weird triangle ponytail one,5,4.0,5
group094,6,50,5,I,karate,1,4.0,5
group094,6,51,5,G,"facing left, small triangle for one leg, fat left trailing behind",11,4.0,5
group094,6,51,5,G,"another small triangle for hand, same as front foot",9,4.0,5
group094,6,51,5,G,"facing right, sorry",3,4.0,5
